TITLE = "2D mesh with final value"
VARIABLES = "X" "Y" "scalar" "diff"
ZONE I=202, J=202, F=POINT
1.81125 1.68875 685.165 1.32823e-05
1.82875 1.68875 686.759 1.32693e-05
1.84625 1.68875 688.336 1.3253e-05
1.86375 1.68875 689.899 1.32336e-05
1.88125 1.68875 691.446 1.32109e-05
1.89875 1.68875 692.978 1.31849e-05
1.91625 1.68875 694.496 1.31558e-05
1.93375 1.68875 695.999 1.31234e-05
1.95125 1.68875 697.488 1.30879e-05
1.96875 1.68875 698.964 1.30491e-05
1.98625 1.68875 700.426 1.30071e-05
2.00375 1.68875 701.875 1.2962e-05
2.02125 1.68875 703.31 1.29137e-05
2.03875 1.68875 704.733 1.28623e-05
2.05625 1.68875 706.144 1.28077e-05
2.07375 1.68875 707.542 1.27499e-05
2.09125 1.68875 708.929 1.26891e-05
2.10875 1.68875 710.303 1.26252e-05
2.12625 1.68875 711.667 1.25581e-05
2.14375 1.68875 713.019 1.24881e-05
2.16125 1.68875 714.36 1.24149e-05
2.17875 1.68875 715.691 1.23387e-05
2.19625 1.68875 717.011 1.22596e-05
2.21375 1.68875 718.32 1.21774e-05
2.23125 1.68875 719.62 1.20922e-05
2.24875 1.68875 720.911 1.20041e-05
2.26625 1.68875 722.191 1.19131e-05
2.28375 1.68875 723.463 1.18191e-05
2.30125 1.68875 724.725 1.17223e-05
2.31875 1.68875 725.979 1.16226e-05
2.33625 1.68875 727.224 1.152e-05
2.35375 1.68875 728.46 1.14147e-05
2.37125 1.68875 729.689 1.13065e-05
2.38875 1.68875 730.909 1.11956e-05
2.40625 1.68875 732.122 1.1082e-05
2.42375 1.68875 733.327 1.09656e-05
2.44125 1.68875 734.525 1.08466e-05
2.45875 1.68875 735.716 1.07249e-05
2.47625 1.68875 736.9 1.06006e-05
2.49375 1.68875 738.078 1.04737e-05
2.51125 1.68875 739.248 1.03443e-05
2.52875 1.68875 740.413 1.02123e-05
2.54625 1.68875 741.571 1.00778e-05
2.56375 1.68875 742.723 9.94089e-06
2.58125 1.68875 743.87 9.80153e-06
2.59875 1.68875 745.011 9.65978e-06
2.61625 1.68875 746.146 9.51566e-06
2.63375 1.68875 747.276 9.36923e-06
2.65125 1.68875 748.401 9.2205e-06
2.66875 1.68875 749.522 9.06952e-06
2.68625 1.68875 750.637 8.91633e-06
2.70375 1.68875 751.748 8.76095e-06
2.72125 1.68875 752.854 8.60344e-06
2.73875 1.68875 753.956 8.44383e-06
2.75625 1.68875 755.054 8.28215e-06
2.77375 1.68875 756.148 8.11845e-06
2.79125 1.68875 757.238 7.95276e-06
2.80875 1.68875 758.325 7.78514e-06
2.82625 1.68875 759.407 7.61561e-06
2.84375 1.68875 760.487 7.44422e-06
2.86125 1.68875 761.563 7.27101e-06
2.87875 1.68875 762.635 7.09603e-06
2.89625 1.68875 763.705 6.91931e-06
2.91375 1.68875 764.772 6.74091e-06
2.93125 1.68875 765.836 6.56085e-06
2.94875 1.68875 766.897 6.3792e-06
2.96625 1.68875 767.956 6.19598e-06
2.98375 1.68875 769.012 6.01125e-06
3.00125 1.68875 770.066 5.82506e-06
3.01875 1.68875 771.117 5.63744e-06
3.03625 1.68875 772.167 5.44844e-06
3.05375 1.68875 773.214 5.25811e-06
3.07125 1.68875 774.259 5.0665e-06
3.08875 1.68875 775.303 4.87365e-06
3.10625 1.68875 776.344 4.67961e-06
3.12375 1.68875 777.384 4.48442e-06
3.14125 1.68875 778.423 4.28814e-06
3.15875 1.68875 779.459 4.09082e-06
3.17625 1.68875 780.495 3.89249e-06
3.19375 1.68875 781.529 3.69321e-06
3.21125 1.68875 782.562 3.49303e-06
3.22875 1.68875 783.594 3.292e-06
3.24625 1.68875 784.624 3.09016e-06
3.26375 1.68875 785.654 2.88757e-06
3.28125 1.68875 786.682 2.68428e-06
3.29875 1.68875 787.71 2.48032e-06
3.31625 1.68875 788.737 2.27576e-06
3.33375 1.68875 789.763 2.07065e-06
3.35125 1.68875 790.789 1.86503e-06
3.36875 1.68875 791.814 1.65895e-06
3.38625 1.68875 792.838 1.45247e-06
3.40375 1.68875 793.862 1.24563e-06
3.42125 1.68875 794.886 1.03849e-06
3.43875 1.68875 795.909 8.311e-07
3.45625 1.68875 796.932 6.23503e-07
3.47375 1.68875 797.955 4.15753e-07
3.49125 1.68875 798.977 2.07902e-07
3.50875 1.68875 800 0
-0.00875 1.70625 400 0
0.00875 1.70625 403.655 2.08055e-07
0.02625 1.70625 407.309 4.16058e-07
0.04375 1.70625 410.961 6.2396e-07
0.06125 1.70625 414.61 8.3171e-07
0.07875 1.70625 418.256 1.03926e-06
0.09625 1.70625 421.898 1.24655e-06
0.11375 1.70625 425.535 1.45354e-06
0.13125 1.70625 429.166 1.66017e-06
0.14875 1.70625 432.79 1.8664e-06
0.16625 1.70625 436.407 2.07217e-06
0.18375 1.70625 440.015 2.27743e-06
0.20125 1.70625 443.614 2.48214e-06
0.21875 1.70625 447.203 2.68624e-06
0.23625 1.70625 450.781 2.88969e-06
0.25375 1.70625 454.348 3.09243e-06
0.27125 1.70625 457.902 3.29442e-06
0.28875 1.70625 461.444 3.4956e-06
0.30625 1.70625 464.972 3.69592e-06
0.32375 1.70625 468.485 3.89535e-06
0.34125 1.70625 471.983 4.09382e-06
0.35875 1.70625 475.466 4.29129e-06
0.37625 1.70625 478.932 4.48771e-06
0.39375 1.70625 482.382 4.68304e-06
0.41125 1.70625 485.813 4.87722e-06
0.42875 1.70625 489.227 5.07022e-06
0.44625 1.70625 492.621 5.26197e-06
0.46375 1.70625 495.997 5.45244e-06
0.48125 1.70625 499.352 5.64157e-06
0.49875 1.70625 502.687 5.82933e-06
0.51625 1.70625 506.001 6.01566e-06
0.53375 1.70625 509.294 6.20053e-06
0.55125 1.70625 512.566 6.38388e-06
0.56875 1.70625 515.815 6.56567e-06
0.58625 1.70625 519.041 6.74585e-06
0.60375 1.70625 522.245 6.92439e-06
0.62125 1.70625 525.425 7.10124e-06
0.63875 1.70625 528.581 7.27635e-06
0.65625 1.70625 531.714 7.44968e-06
0.67375 1.70625 534.822 7.6212e-06
0.69125 1.70625 537.906 7.79085e-06
0.70875 1.70625 540.965 7.9586e-06
0.72625 1.70625 543.999 8.1244e-06
0.74375 1.70625 547.008 8.28822e-06
0.76125 1.70625 549.991 8.45002e-06
0.77875 1.70625 552.949 8.60975e-06
0.79625 1.70625 555.881 8.76738e-06
0.81375 1.70625 558.787 8.92287e-06
0.83125 1.70625 561.667 9.07617e-06
0.84875 1.70625 564.521 9.22726e-06
0.86625 1.70625 567.349 9.3761e-06
0.88375 1.70625 570.15 9.52264e-06
0.90125 1.70625 572.926 9.66686e-06
0.91875 1.70625 575.675 9.80872e-06
0.93625 1.70625 578.397 9.94818e-06
0.95375 1.70625 581.093 1.00852e-05
0.97125 1.70625 583.763 1.02198e-05
0.98875 1.70625 586.407 1.03519e-05
1.00625 1.70625 589.025 1.04814e-05
1.02375 1.70625 591.616 1.06084e-05
1.04125 1.70625 594.181 1.07328e-05
1.05875 1.70625 596.72 1.08545e-05
1.07625 1.70625 599.233 1.09737e-05
1.09375 1.70625 601.721 1.10901e-05
1.11125 1.70625 604.182 1.12038e-05
1.12875 1.70625 606.618 1.13148e-05
1.14625 1.70625 609.029 1.1423e-05
1.16375 1.70625 611.414 1.15285e-05
1.18125 1.70625 613.774 1.16311e-05
1.19875 1.70625 616.109 1.17309e-05
1.21625 1.70625 618.42 1.18278e-05
1.23375 1.70625 620.706 1.19218e-05
1.25125 1.70625 622.967 1.20129e-05
1.26875 1.70625 625.204 1.21011e-05
1.28625 1.70625 627.417 1.21863e-05
1.30375 1.70625 629.607 1.22685e-05
1.32125 1.70625 631.773 1.23478e-05
1.33875 1.70625 633.915 1.2424e-05
1.35625 1.70625 636.034 1.24972e-05
1.37375 1.70625 638.131 1.25674e-05
1.39125 1.70625 640.205 1.26344e-05
1.40875 1.70625 642.256 1.26984e-05
1.42625 1.70625 644.286 1.27593e-05
1.44375 1.70625 646.293 1.28171e-05
1.46125 1.70625 648.279 1.28717e-05
1.47875 1.70625 650.243 1.29232e-05
1.49625 1.70625 652.187 1.29715e-05
1.51375 1.70625 654.109 1.30167e-05
1.53125 1.70625 656.011 1.30587e-05
1.54875 1.70625 657.893 1.30975e-05
1.56625 1.70625 659.755 1.31331e-05
1.58375 1.70625 661.597 1.31654e-05
1.60125 1.70625 663.419 1.31946e-05
1.61875 1.70625 665.223 1.32206e-05
1.63625 1.70625 667.007 1.32433e-05
1.65375 1.70625 668.773 1.32628e-05
1.67125 1.70625 670.52 1.3279e-05
1.68875 1.70625 672.25 1.3292e-05
1.70625 1.70625 673.961 1.33018e-05
1.72375 1.70625 675.656 1.33083e-05
1.74125 1.70625 677.332 1.33115e-05
1.75875 1.70625 678.993 1.33115e-05
1.77625 1.70625 680.636 1.33083e-05
1.79375 1.70625 682.263 1.33018e-05
1.81125 1.70625 683.874 1.3292e-05
1.82875 1.70625 685.469 1.3279e-05
1.84625 1.70625 687.049 1.32628e-05
1.86375 1.70625 688.613 1.32433e-05
1.88125 1.70625 690.163 1.32206e-05
1.89875 1.70625 691.698 1.31946e-05
1.91625 1.70625 693.218 1.31654e-05
1.93375 1.70625 694.724 1.31331e-05
1.95125 1.70625 696.217 1.30975e-05
1.96875 1.70625 697.696 1.30587e-05
1.98625 1.70625 699.161 1.30167e-05
2.00375 1.70625 700.614 1.29715e-05
2.02125 1.70625 702.054 1.29232e-05
2.03875 1.70625 703.481 1.28717e-05
2.05625 1.70625 704.896 1.28171e-05
2.07375 1.70625 706.299 1.27593e-05
2.09125 1.70625 707.69 1.26984e-05
2.10875 1.70625 709.07 1.26344e-05
2.12625 1.70625 710.439 1.25674e-05
2.14375 1.70625 711.797 1.24972e-05
2.16125 1.70625 713.144 1.2424e-05
2.17875 1.70625 714.48 1.23478e-05
2.19625 1.70625 715.806 1.22685e-05
2.21375 1.70625 717.123 1.21863e-05
2.23125 1.70625 718.43 1.21011e-05
2.24875 1.70625 719.727 1.20129e-05
2.26625 1.70625 721.015 1.19218e-05
2.28375 1.70625 722.294 1.18278e-05
2.30125 1.70625 723.564 1.17309e-05
2.31875 1.70625 724.825 1.16311e-05
2.33625 1.70625 726.079 1.15285e-05
2.35375 1.70625 727.324 1.1423e-05
2.37125 1.70625 728.561 1.13148e-05
2.38875 1.70625 729.791 1.12038e-05
2.40625 1.70625 731.013 1.10901e-05
2.42375 1.70625 732.228 1.09737e-05
2.44125 1.70625 733.435 1.08545e-05
2.45875 1.70625 734.636 1.07328e-05
2.47625 1.70625 735.831 1.06084e-05
2.49375 1.70625 737.019 1.04814e-05
2.51125 1.70625 738.2 1.03519e-05
2.52875 1.70625 739.376 1.02198e-05
2.54625 1.70625 740.546 1.00852e-05
2.56375 1.70625 741.71 9.94818e-06
2.58125 1.70625 742.868 9.80872e-06
2.59875 1.70625 744.021 9.66686e-06
2.61625 1.70625 745.169 9.52265e-06
2.63375 1.70625 746.312 9.3761e-06
2.65125 1.70625 747.451 9.22726e-06
2.66875 1.70625 748.584 9.07617e-06
2.68625 1.70625 749.714 8.92287e-06
2.70375 1.70625 750.838 8.76738e-06
2.72125 1.70625 751.959 8.60975e-06
2.73875 1.70625 753.076 8.45002e-06
2.75625 1.70625 754.189 8.28822e-06
2.77375 1.70625 755.298 8.1244e-06
2.79125 1.70625 756.403 7.9586e-06
2.80875 1.70625 757.505 7.79085e-06
2.82625 1.70625 758.604 7.6212e-06
2.84375 1.70625 759.7 7.44968e-06
2.86125 1.70625 760.792 7.27635e-06
2.87875 1.70625 761.882 7.10124e-06
2.89625 1.70625 762.969 6.92439e-06
2.91375 1.70625 764.053 6.74585e-06
2.93125 1.70625 765.135 6.56567e-06
2.94875 1.70625 766.214 6.38388e-06
2.96625 1.70625 767.291 6.20053e-06
2.98375 1.70625 768.366 6.01566e-06
3.00125 1.70625 769.438 5.82933e-06
3.01875 1.70625 770.509 5.64157e-06
3.03625 1.70625 771.577 5.45244e-06
3.05375 1.70625 772.644 5.26197e-06
3.07125 1.70625 773.709 5.07022e-06
3.08875 1.70625 774.773 4.87722e-06
3.10625 1.70625 775.835 4.68304e-06
3.12375 1.70625 776.895 4.48771e-06
3.14125 1.70625 777.954 4.29129e-06
3.15875 1.70625 779.012 4.09382e-06
3.17625 1.70625 780.068 3.89535e-06
3.19375 1.70625 781.124 3.69592e-06
3.21125 1.70625 782.178 3.4956e-06
3.22875 1.70625 783.231 3.29442e-06
3.24625 1.70625 784.284 3.09243e-06
3.26375 1.70625 785.335 2.88969e-06
3.28125 1.70625 786.386 2.68624e-06
3.29875 1.70625 787.436 2.48214e-06
3.31625 1.70625 788.485 2.27743e-06
3.33375 1.70625 789.534 2.07217e-06
3.35125 1.70625 790.582 1.8664e-06
3.36875 1.70625 791.63 1.66017e-06
3.38625 1.70625 792.677 1.45354e-06
3.40375 1.70625 793.724 1.24655e-06
3.42125 1.70625 794.77 1.03926e-06
3.43875 1.70625 795.817 8.3171e-07
3.45625 1.70625 796.863 6.2396e-07
3.47375 1.70625 797.909 4.16058e-07
3.49125 1.70625 798.954 2.08055e-07
3.50875 1.70625 800 0
-0.00875 1.72375 400 0
0.00875 1.72375 403.63 2.08156e-07
0.02625 1.72375 407.259 4.16262e-07
0.04375 1.72375 410.887 6.24265e-07
0.06125 1.72375 414.512 8.32116e-07
0.07875 1.72375 418.133 1.03976e-06
0.09625 1.72375 421.751 1.24716e-06
0.11375 1.72375 425.363 1.45425e-06
0.13125 1.72375 428.97 1.66098e-06
0.14875 1.72375 432.57 1.86731e-06
0.16625 1.72375 436.162 2.07318e-06
0.18375 1.72375 439.747 2.27855e-06
0.20125 1.72375 443.322 2.48336e-06
0.21875 1.72375 446.887 2.68756e-06
0.23625 1.72375 450.442 2.8911e-06
0.25375 1.72375 453.985 3.09394e-06
0.27125 1.72375 457.517 3.29603e-06
0.28875 1.72375 461.036 3.49731e-06
0.30625 1.72375 464.541 3.69773e-06
0.32375 1.72375 468.032 3.89725e-06
0.34125 1.72375 471.508 4.09582e-06
0.35875 1.72375 474.969 4.29339e-06
0.37625 1.72375 478.413 4.48991e-06
0.39375 1.72375 481.841 4.68533e-06
0.41125 1.72375 485.252 4.87961e-06
0.42875 1.72375 488.644 5.07269e-06
0.44625 1.72375 492.018 5.26454e-06
0.46375 1.72375 495.373 5.4551e-06
0.48125 1.72375 498.709 5.64433e-06
0.49875 1.72375 502.024 5.83218e-06
0.51625 1.72375 505.319 6.0186e-06
0.53375 1.72375 508.593 6.20356e-06
0.55125 1.72375 511.845 6.387e-06
0.56875 1.72375 515.076 6.56888e-06
0.58625 1.72375 518.284 6.74915e-06
0.60375 1.72375 521.47 6.92778e-06
0.62125 1.72375 524.632 7.10471e-06
0.63875 1.72375 527.772 7.27991e-06
0.65625 1.72375 530.888 7.45332e-06
0.67375 1.72375 533.979 7.62492e-06
0.69125 1.72375 537.047 7.79466e-06
0.70875 1.72375 540.09 7.96249e-06
0.72625 1.72375 543.109 8.12838e-06
0.74375 1.72375 546.102 8.29228e-06
0.76125 1.72375 549.071 8.45415e-06
0.77875 1.72375 552.014 8.61396e-06
0.79625 1.72375 554.932 8.77167e-06
0.81375 1.72375 557.824 8.92723e-06
0.83125 1.72375 560.691 9.08061e-06
0.84875 1.72375 563.532 9.23177e-06
0.86625 1.72375 566.347 9.38068e-06
0.88375 1.72375 569.136 9.5273e-06
0.90125 1.72375 571.899 9.67159e-06
0.91875 1.72375 574.636 9.81352e-06
0.93625 1.72375 577.347 9.95305e-06
0.95375 1.72375 580.033 1.00901e-05
0.97125 1.72375 582.692 1.02248e-05
0.98875 1.72375 585.325 1.03569e-05
1.00625 1.72375 587.932 1.04865e-05
1.02375 1.72375 590.513 1.06136e-05
1.04125 1.72375 593.069 1.0738e-05
1.05875 1.72375 595.599 1.08598e-05
1.07625 1.72375 598.103 1.0979e-05
1.09375 1.72375 600.582 1.10955e-05
1.11125 1.72375 603.035 1.12093e-05
1.12875 1.72375 605.463 1.13203e-05
1.14625 1.72375 607.865 1.14286e-05
1.16375 1.72375 610.243 1.15341e-05
1.18125 1.72375 612.596 1.16368e-05
1.19875 1.72375 614.924 1.17366e-05
1.21625 1.72375 617.228 1.18336e-05
1.23375 1.72375 619.507 1.19276e-05
1.25125 1.72375 621.763 1.20188e-05
1.26875 1.72375 623.994 1.2107e-05
1.28625 1.72375 626.201 1.21923e-05
1.30375 1.72375 628.385 1.22745e-05
1.32125 1.72375 630.546 1.23538e-05
1.33875 1.72375 632.684 1.24301e-05
1.35625 1.72375 634.799 1.25033e-05
1.37375 1.72375 636.891 1.25735e-05
1.39125 1.72375 638.96 1.26406e-05
1.40875 1.72375 641.008 1.27046e-05
1.42625 1.72375 643.034 1.27655e-05
1.44375 1.72375 645.038 1.28233e-05
1.46125 1.72375 647.02 1.2878e-05
1.47875 1.72375 648.982 1.29295e-05
1.49625 1.72375 650.923 1.29779e-05
1.51375 1.72375 652.843 1.3023e-05
1.53125 1.72375 654.742 1.30651e-05
1.54875 1.72375 656.622 1.31039e-05
1.56625 1.72375 658.482 1.31395e-05
1.58375 1.72375 660.322 1.31719e-05
1.60125 1.72375 662.144 1.32011e-05
1.61875 1.72375 663.946 1.3227e-05
1.63625 1.72375 665.729 1.32498e-05
1.65375 1.72375 667.494 1.32693e-05
1.67125 1.72375 669.241 1.32855e-05
1.68875 1.72375 670.97 1.32985e-05
1.70625 1.72375 672.682 1.33083e-05
1.72375 1.72375 674.376 1.33148e-05
1.74125 1.72375 676.054 1.3318e-05
1.75875 1.72375 677.714 1.3318e-05
1.77625 1.72375 679.358 1.33148e-05
1.79375 1.72375 680.986 1.33083e-05
1.81125 1.72375 682.599 1.32985e-05
1.82875 1.72375 684.195 1.32855e-05
1.84625 1.72375 685.776 1.32693e-05
1.86375 1.72375 687.343 1.32498e-05
1.88125 1.72375 688.894 1.3227e-05
1.89875 1.72375 690.431 1.32011e-05
1.91625 1.72375 691.954 1.31719e-05
1.93375 1.72375 693.463 1.31395e-05
1.95125 1.72375 694.959 1.31039e-05
1.96875 1.72375 696.441 1.30651e-05
1.98625 1.72375 697.91 1.3023e-05
2.00375 1.72375 699.366 1.29779e-05
2.02125 1.72375 700.809 1.29295e-05
2.03875 1.72375 702.24 1.2878e-05
2.05625 1.72375 703.66 1.28233e-05
2.07375 1.72375 705.067 1.27655e-05
2.09125 1.72375 706.463 1.27046e-05
2.10875 1.72375 707.848 1.26406e-05
2.12625 1.72375 709.222 1.25735e-05
2.14375 1.72375 710.585 1.25033e-05
2.16125 1.72375 711.937 1.24301e-05
2.17875 1.72375 713.28 1.23538e-05
2.19625 1.72375 714.612 1.22745e-05
2.21375 1.72375 715.935 1.21923e-05
2.23125 1.72375 717.248 1.2107e-05
2.24875 1.72375 718.552 1.20188e-05
2.26625 1.72375 719.847 1.19276e-05
2.28375 1.72375 721.133 1.18336e-05
2.30125 1.72375 722.411 1.17366e-05
2.31875 1.72375 723.68 1.16368e-05
2.33625 1.72375 724.942 1.15341e-05
2.35375 1.72375 726.195 1.14286e-05
2.37125 1.72375 727.441 1.13203e-05
2.38875 1.72375 728.679 1.12093e-05
2.40625 1.72375 729.911 1.10955e-05
2.42375 1.72375 731.135 1.0979e-05
2.44125 1.72375 732.352 1.08598e-05
2.45875 1.72375 733.563 1.0738e-05
2.47625 1.72375 734.768 1.06136e-05
2.49375 1.72375 735.966 1.04865e-05
2.51125 1.72375 737.158 1.03569e-05
2.52875 1.72375 738.345 1.02248e-05
2.54625 1.72375 739.526 1.00901e-05
2.56375 1.72375 740.701 9.95305e-06
2.58125 1.72375 741.872 9.81352e-06
2.59875 1.72375 743.037 9.67159e-06
2.61625 1.72375 744.198 9.5273e-06
2.63375 1.72375 745.353 9.38068e-06
2.65125 1.72375 746.505 9.23178e-06
2.66875 1.72375 747.652 9.08061e-06
2.68625 1.72375 748.794 8.92723e-06
2.70375 1.72375 749.933 8.77167e-06
2.72125 1.72375 751.068 8.61396e-06
2.73875 1.72375 752.199 8.45415e-06
2.75625 1.72375 753.327 8.29228e-06
2.77375 1.72375 754.451 8.12838e-06
2.79125 1.72375 755.572 7.96249e-06
2.80875 1.72375 756.689 7.79466e-06
2.82625 1.72375 757.804 7.62492e-06
2.84375 1.72375 758.916 7.45332e-06
2.86125 1.72375 760.025 7.27991e-06
2.87875 1.72375 761.131 7.10471e-06
2.89625 1.72375 762.235 6.92777e-06
2.91375 1.72375 763.337 6.74915e-06
2.93125 1.72375 764.436 6.56888e-06
2.94875 1.72375 765.533 6.387e-06
2.96625 1.72375 766.628 6.20356e-06
2.98375 1.72375 767.721 6.0186e-06
3.00125 1.72375 768.813 5.83218e-06
3.01875 1.72375 769.902 5.64433e-06
3.03625 1.72375 770.99 5.4551e-06
3.05375 1.72375 772.076 5.26454e-06
3.07125 1.72375 773.161 5.07269e-06
3.08875 1.72375 774.244 4.87961e-06
3.10625 1.72375 775.326 4.68533e-06
3.12375 1.72375 776.407 4.48991e-06
3.14125 1.72375 777.487 4.29339e-06
3.15875 1.72375 778.565 4.09582e-06
3.17625 1.72375 779.643 3.89725e-06
3.19375 1.72375 780.72 3.69773e-06
3.21125 1.72375 781.795 3.49731e-06
3.22875 1.72375 782.87 3.29603e-06
3.24625 1.72375 783.944 3.09394e-06
3.26375 1.72375 785.018 2.8911e-06
3.28125 1.72375 786.09 2.68756e-06
3.29875 1.72375 787.163 2.48336e-06
3.31625 1.72375 788.234 2.27855e-06
3.33375 1.72375 789.305 2.07318e-06
3.35125 1.72375 790.376 1.86731e-06
3.36875 1.72375 791.446 1.66098e-06
3.38625 1.72375 792.516 1.45425e-06
3.40375 1.72375 793.586 1.24716e-06
3.42125 1.72375 794.655 1.03976e-06
3.43875 1.72375 795.724 8.32116e-07
3.45625 1.72375 796.794 6.24265e-07
3.47375 1.72375 797.862 4.16262e-07
3.49125 1.72375 798.931 2.08156e-07
3.50875 1.72375 800 0
-0.00875 1.74125 400 0
0.00875 1.74125 403.606 2.08207e-07
0.02625 1.74125 407.212 4.16363e-07
0.04375 1.74125 410.815 6.24418e-07
0.06125 1.74125 414.417 8.3232e-07
0.07875 1.74125 418.015 1.04002e-06
0.09625 1.74125 421.608 1.24746e-06
0.11375 1.74125 425.197 1.4546e-06
0.13125 1.74125 428.78 1.66139e-06
0.14875 1.74125 432.357 1.86777e-06
0.16625 1.74125 435.926 2.07369e-06
0.18375 1.74125 439.487 2.2791e-06
0.20125 1.74125 443.04 2.48396e-06
0.21875 1.74125 446.582 2.68821e-06
0.23625 1.74125 450.114 2.89181e-06
0.25375 1.74125 453.635 3.0947e-06
0.27125 1.74125 457.144 3.29683e-06
0.28875 1.74125 460.641 3.49816e-06
0.30625 1.74125 464.124 3.69863e-06
0.32375 1.74125 467.594 3.8982e-06
0.34125 1.74125 471.048 4.09682e-06
0.35875 1.74125 474.488 4.29444e-06
0.37625 1.74125 477.911 4.491e-06
0.39375 1.74125 481.318 4.68647e-06
0.41125 1.74125 484.708 4.8808e-06
0.42875 1.74125 488.08 5.07393e-06
0.44625 1.74125 491.434 5.26583e-06
0.46375 1.74125 494.769 5.45643e-06
0.48125 1.74125 498.085 5.64571e-06
0.49875 1.74125 501.382 5.8336e-06
0.51625 1.74125 504.657 6.02007e-06
0.53375 1.74125 507.913 6.20507e-06
0.55125 1.74125 511.147 6.38856e-06
0.56875 1.74125 514.359 6.57048e-06
0.58625 1.74125 517.55 6.7508e-06
0.60375 1.74125 520.718 6.92947e-06
0.62125 1.74125 523.864 7.10644e-06
0.63875 1.74125 526.986 7.28168e-06
0.65625 1.74125 530.085 7.45515e-06
0.67375 1.74125 533.161 7.62679e-06
0.69125 1.74125 536.213 7.79656e-06
0.70875 1.74125 539.24 7.96444e-06
0.72625 1.74125 542.243 8.13036e-06
0.74375 1.74125 545.222 8.2943e-06
0.76125 1.74125 548.176 8.45622e-06
0.77875 1.74125 551.105 8.61607e-06
0.79625 1.74125 554.009 8.77381e-06
0.81375 1.74125 556.888 8.92941e-06
0.83125 1.74125 559.741 9.08283e-06
0.84875 1.74125 562.569 9.23403e-06
0.86625 1.74125 565.371 9.38298e-06
0.88375 1.74125 568.148 9.52963e-06
0.90125 1.74125 570.899 9.67395e-06
0.91875 1.74125 573.624 9.81591e-06
0.93625 1.74125 576.324 9.95548e-06
0.95375 1.74125 578.998 1.00926e-05
0.97125 1.74125 581.646 1.02273e-05
0.98875 1.74125 584.269 1.03594e-05
1.00625 1.74125 586.865 1.04891e-05
1.02375 1.74125 589.437 1.06162e-05
1.04125 1.74125 591.983 1.07406e-05
1.05875 1.74125 594.503 1.08625e-05
1.07625 1.74125 596.998 1.09817e-05
1.09375 1.74125 599.468 1.10982e-05
1.11125 1.74125 601.913 1.1212e-05
1.12875 1.74125 604.332 1.13231e-05
1.14625 1.74125 606.727 1.14314e-05
1.16375 1.74125 609.097 1.15369e-05
1.18125 1.74125 611.443 1.16396e-05
1.19875 1.74125 613.764 1.17395e-05
1.21625 1.74125 616.061 1.18364e-05
1.23375 1.74125 618.333 1.19305e-05
1.25125 1.74125 620.582 1.20217e-05
1.26875 1.74125 622.807 1.211e-05
1.28625 1.74125 625.009 1.21952e-05
1.30375 1.74125 627.187 1.22775e-05
1.32125 1.74125 629.343 1.23568e-05
1.33875 1.74125 631.475 1.24331e-05
1.35625 1.74125 633.585 1.25064e-05
1.37375 1.74125 635.673 1.25766e-05
1.39125 1.74125 637.738 1.26437e-05
1.40875 1.74125 639.782 1.27077e-05
1.42625 1.74125 641.803 1.27687e-05
1.44375 1.74125 643.804 1.28265e-05
1.46125 1.74125 645.783 1.28811e-05
1.47875 1.74125 647.741 1.29327e-05
1.49625 1.74125 649.679 1.2981e-05
1.51375 1.74125 651.596 1.30262e-05
1.53125 1.74125 653.494 1.30682e-05
1.54875 1.74125 655.371 1.31071e-05
1.56625 1.74125 657.229 1.31427e-05
1.58375 1.74125 659.067 1.31751e-05
1.60125 1.74125 660.887 1.32043e-05
1.61875 1.74125 662.688 1.32303e-05
1.63625 1.74125 664.47 1.3253e-05
1.65375 1.74125 666.234 1.32725e-05
1.67125 1.74125 667.98 1.32887e-05
1.68875 1.74125 669.709 1.33018e-05
1.70625 1.74125 671.42 1.33115e-05
1.72375 1.74125 673.114 1.3318e-05
1.74125 1.74125 674.791 1.33213e-05
1.75875 1.74125 676.452 1.33213e-05
1.77625 1.74125 678.097 1.3318e-05
1.79375 1.74125 679.726 1.33115e-05
1.81125 1.74125 681.339 1.33018e-05
1.82875 1.74125 682.937 1.32888e-05
1.84625 1.74125 684.519 1.32725e-05
1.86375 1.74125 686.087 1.3253e-05
1.88125 1.74125 687.64 1.32303e-05
1.89875 1.74125 689.179 1.32043e-05
1.91625 1.74125 690.705 1.31751e-05
1.93375 1.74125 692.216 1.31427e-05
1.95125 1.74125 693.714 1.31071e-05
1.96875 1.74125 695.199 1.30682e-05
1.98625 1.74125 696.671 1.30262e-05
2.00375 1.74125 698.13 1.2981e-05
2.02125 1.74125 699.577 1.29327e-05
2.03875 1.74125 701.012 1.28811e-05
2.05625 1.74125 702.435 1.28265e-05
2.07375 1.74125 703.847 1.27687e-05
2.09125 1.74125 705.247 1.27077e-05
2.10875 1.74125 706.637 1.26437e-05
2.12625 1.74125 708.016 1.25766e-05
2.14375 1.74125 709.384 1.25064e-05
2.16125 1.74125 710.742 1.24331e-05
2.17875 1.74125 712.09 1.23568e-05
2.19625 1.74125 713.428 1.22775e-05
2.21375 1.74125 714.757 1.21952e-05
2.23125 1.74125 716.076 1.211e-05
2.24875 1.74125 717.387 1.20217e-05
2.26625 1.74125 718.688 1.19305e-05
2.28375 1.74125 719.982 1.18364e-05
2.30125 1.74125 721.267 1.17395e-05
2.31875 1.74125 722.544 1.16396e-05
