TITLE = "2D mesh with final value"
VARIABLES = "X" "Y" "scalar" "diff"
ZONE I=202, J=202, F=POINT
3.28125 1.07625 798.629 1.28577e-07
3.29875 1.07625 798.762 1.18502e-07
3.31625 1.07625 798.889 1.08699e-07
3.33375 1.07625 799.01 9.92633e-08
3.35125 1.07625 799.125 8.93273e-08
3.36875 1.07625 799.235 7.91663e-08
3.38625 1.07625 799.341 6.96101e-08
3.40375 1.07625 799.443 5.96543e-08
3.42125 1.07625 799.541 4.94491e-08
3.43875 1.07625 799.636 3.97375e-08
3.45625 1.07625 799.729 2.94524e-08
3.47375 1.07625 799.82 1.94381e-08
3.49125 1.07625 799.91 8.65623e-09
3.50875 1.07625 800 0
-0.00875 1.09375 400 0
0.00875 1.09375 405.255 9.39758e-09
0.02625 1.09375 410.506 1.98684e-08
0.04375 1.09375 415.753 2.99487e-08
0.06125 1.09375 420.992 4.01622e-08
0.07875 1.09375 426.221 5.0081e-08
0.09625 1.09375 431.437 6.02431e-08
0.11375 1.09375 436.637 7.02717e-08
0.13125 1.09375 441.819 8.00899e-08
0.14875 1.09375 446.982 9.02039e-08
0.16625 1.09375 452.121 1.00193e-07
0.18375 1.09375 457.236 1.09917e-07
0.20125 1.09375 462.324 1.19814e-07
0.21875 1.09375 467.383 1.29833e-07
0.23625 1.09375 472.41 1.39631e-07
0.25375 1.09375 477.405 1.49262e-07
0.27125 1.09375 482.364 1.58991e-07
0.28875 1.09375 487.286 1.68833e-07
0.30625 1.09375 492.17 1.78585e-07
0.32375 1.09375 497.013 1.88147e-07
0.34125 1.09375 501.815 1.97611e-07
0.35875 1.09375 506.573 2.07114e-07
0.37625 1.09375 511.287 2.16676e-07
0.39375 1.09375 515.956 2.26207e-07
0.41125 1.09375 520.577 2.35613e-07
0.42875 1.09375 525.151 2.44875e-07
0.44625 1.09375 529.675 2.54047e-07
0.46375 1.09375 534.15 2.63194e-07
0.48125 1.09375 538.574 2.72347e-07
0.49875 1.09375 542.947 2.81482e-07
0.51625 1.09375 547.268 2.9055e-07
0.53375 1.09375 551.537 2.99507e-07
0.55125 1.09375 555.753 3.0834e-07
0.56875 1.09375 559.916 3.17062e-07
0.58625 1.09375 564.026 3.25703e-07
0.60375 1.09375 568.082 3.3429e-07
0.62125 1.09375 572.084 3.42833e-07
0.63875 1.09375 576.032 3.51325e-07
0.65625 1.09375 579.926 3.59746e-07
0.67375 1.09375 583.766 3.68073e-07
0.69125 1.09375 587.553 3.76287e-07
0.70875 1.09375 591.286 3.84381e-07
0.72625 1.09375 594.965 3.92358e-07
0.74375 1.09375 598.592 4.00228e-07
0.76125 1.09375 602.165 4.08002e-07
0.77875 1.09375 605.686 4.1569e-07
0.79625 1.09375 609.154 4.23296e-07
0.81375 1.09375 612.571 4.30817e-07
0.83125 1.09375 615.936 4.38247e-07
0.84875 1.09375 619.25 4.45576e-07
0.86625 1.09375 622.513 4.52793e-07
0.88375 1.09375 625.727 4.5989e-07
0.90125 1.09375 628.891 4.66861e-07
0.91875 1.09375 632.006 4.73705e-07
0.93625 1.09375 635.072 4.80423e-07
0.95375 1.09375 638.091 4.87017e-07
0.97125 1.09375 641.063 4.93491e-07
0.98875 1.09375 643.987 4.99848e-07
1.00625 1.09375 646.866 5.0609e-07
1.02375 1.09375 649.699 5.12218e-07
1.04125 1.09375 652.488 5.1823e-07
1.05875 1.09375 655.232 5.24122e-07
1.07625 1.09375 657.932 5.29892e-07
1.09375 1.09375 660.59 5.35533e-07
1.11125 1.09375 663.205 5.41042e-07
1.12875 1.09375 665.779 5.46415e-07
1.14625 1.09375 668.311 5.51649e-07
1.16375 1.09375 670.803 5.56742e-07
1.18125 1.09375 673.256 5.61693e-07
1.19875 1.09375 675.669 5.66501e-07
1.21625 1.09375 678.043 5.71168e-07
1.23375 1.09375 680.38 5.75694e-07
1.25125 1.09375 682.679 5.80079e-07
1.26875 1.09375 684.942 5.84324e-07
1.28625 1.09375 687.168 5.88429e-07
1.30375 1.09375 689.359 5.92394e-07
1.32125 1.09375 691.515 5.96219e-07
1.33875 1.09375 693.637 5.99901e-07
1.35625 1.09375 695.725 6.03441e-07
1.37375 1.09375 697.78 6.06836e-07
1.39125 1.09375 699.802 6.10083e-07
1.40875 1.09375 701.792 6.13183e-07
1.42625 1.09375 703.75 6.16134e-07
1.44375 1.09375 705.678 6.18932e-07
1.46125 1.09375 707.575 6.21578e-07
1.47875 1.09375 709.442 6.2407e-07
1.49625 1.09375 711.28 6.26408e-07
1.51375 1.09375 713.089 6.28591e-07
1.53125 1.09375 714.869 6.30619e-07
1.54875 1.09375 716.621 6.32491e-07
1.56625 1.09375 718.346 6.34206e-07
1.58375 1.09375 720.044 6.35766e-07
1.60125 1.09375 721.715 6.3717e-07
1.61875 1.09375 723.361 6.38417e-07
1.63625 1.09375 724.98 6.39508e-07
1.65375 1.09375 726.574 6.40443e-07
1.67125 1.09375 728.144 6.41221e-07
1.68875 1.09375 729.689 6.41843e-07
1.70625 1.09375 731.21 6.42309e-07
1.72375 1.09375 732.707 6.42618e-07
1.74125 1.09375 734.181 6.42771e-07
1.75875 1.09375 735.633 6.42769e-07
1.77625 1.09375 737.061 6.4261e-07
1.79375 1.09375 738.468 6.42296e-07
1.81125 1.09375 739.853 6.41827e-07
1.82875 1.09375 741.216 6.41203e-07
1.84625 1.09375 742.558 6.40424e-07
1.86375 1.09375 743.879 6.39491e-07
1.88125 1.09375 745.18 6.38402e-07
1.89875 1.09375 746.461 6.37159e-07
1.91625 1.09375 747.721 6.35761e-07
1.93375 1.09375 748.962 6.34207e-07
1.95125 1.09375 750.184 6.32498e-07
1.96875 1.09375 751.386 6.30631e-07
1.98625 1.09375 752.57 6.28609e-07
2.00375 1.09375 753.735 6.26429e-07
2.02125 1.09375 754.882 6.24092e-07
2.03875 1.09375 756.011 6.21598e-07
2.05625 1.09375 757.122 6.18949e-07
2.07375 1.09375 758.215 6.16145e-07
2.09125 1.09375 759.291 6.13188e-07
2.10875 1.09375 760.349 6.1008e-07
2.12625 1.09375 761.391 6.06824e-07
2.14375 1.09375 762.415 6.03422e-07
2.16125 1.09375 763.423 5.99877e-07
2.17875 1.09375 764.415 5.96192e-07
2.19625 1.09375 765.39 5.92368e-07
2.21375 1.09375 766.349 5.88407e-07
2.23125 1.09375 767.292 5.84309e-07
2.24875 1.09375 768.219 5.80074e-07
2.26625 1.09375 769.13 5.75701e-07
2.28375 1.09375 770.026 5.71188e-07
2.30125 1.09375 770.906 5.66531e-07
2.31875 1.09375 771.771 5.6173e-07
2.33625 1.09375 772.621 5.56782e-07
2.35375 1.09375 773.456 5.51685e-07
2.37125 1.09375 774.275 5.46443e-07
2.38875 1.09375 775.08 5.41056e-07
2.40625 1.09375 775.87 5.3553e-07
2.42375 1.09375 776.645 5.2987e-07
2.44125 1.09375 777.406 5.24085e-07
2.45875 1.09375 778.152 5.18181e-07
2.47625 1.09375 778.883 5.12166e-07
2.49375 1.09375 779.6 5.06043e-07
2.51125 1.09375 780.303 4.99815e-07
2.52875 1.09375 780.992 4.93479e-07
2.54625 1.09375 781.666 4.8703e-07
2.56375 1.09375 782.326 4.80461e-07
2.58125 1.09375 782.972 4.73761e-07
2.59875 1.09375 783.604 4.66923e-07
2.61625 1.09375 784.222 4.59945e-07
2.63375 1.09375 784.826 4.52828e-07
2.65125 1.09375 785.416 4.45581e-07
2.66875 1.09375 785.992 4.3822e-07
2.68625 1.09375 786.555 4.30763e-07
2.70375 1.09375 787.104 4.23229e-07
2.72125 1.09375 787.639 4.15629e-07
2.73875 1.09375 788.16 4.07966e-07
2.75625 1.09375 788.668 4.0023e-07
2.77375 1.09375 789.163 3.92401e-07
2.79125 1.09375 789.644 3.84453e-07
2.80875 1.09375 790.112 3.76364e-07
2.82625 1.09375 790.566 3.68127e-07
2.84375 1.09375 791.007 3.59756e-07
2.86125 1.09375 791.436 3.51284e-07
2.87875 1.09375 791.851 3.42755e-07
2.89625 1.09375 792.253 3.34207e-07
2.91375 1.09375 792.643 3.25654e-07
2.93125 1.09375 793.02 3.17072e-07
2.94875 1.09375 793.384 3.08406e-07
2.96625 1.09375 793.736 2.99595e-07
2.98375 1.09375 794.076 2.90607e-07
3.00125 1.09375 794.404 2.81469e-07
3.01875 1.09375 794.72 2.72266e-07
3.03625 1.09375 795.024 2.63094e-07
3.05375 1.09375 795.317 2.53996e-07
3.07125 1.09375 795.599 2.44912e-07
3.08875 1.09375 795.87 2.35708e-07
3.10625 1.09375 796.13 2.26274e-07
3.12375 1.09375 796.38 2.16644e-07
3.14125 1.09375 796.619 2.07006e-07
3.15875 1.09375 796.849 1.97536e-07
3.17625 1.09375 797.069 1.88191e-07
3.19375 1.09375 797.281 1.78699e-07
3.21125 1.09375 797.483 1.68867e-07
3.22875 1.09375 797.677 1.58899e-07
3.24625 1.09375 797.863 1.49195e-07
3.26375 1.09375 798.041 1.39724e-07
3.28125 1.09375 798.212 1.29952e-07
3.29875 1.09375 798.376 1.19769e-07
3.31625 1.09375 798.534 1.09861e-07
3.33375 1.09375 798.687 1.00324e-07
3.35125 1.09375 798.833 9.02822e-08
3.36875 1.09375 798.976 8.00126e-08
3.38625 1.09375 799.113 7.03542e-08
3.40375 1.09375 799.247 6.0292e-08
3.42125 1.09375 799.378 4.99778e-08
3.43875 1.09375 799.505 4.01623e-08
3.45625 1.09375 799.631 2.97673e-08
3.47375 1.09375 799.755 1.9646e-08
3.49125 1.09375 799.878 8.74888e-09
3.50875 1.09375 800 0
-0.00875 1.11125 400 0
0.00875 1.11125 405.18 9.49467e-09
0.02625 1.11125 410.357 2.00735e-08
0.04375 1.11125 415.53 3.02579e-08
0.06125 1.11125 420.695 4.05769e-08
0.07875 1.11125 425.85 5.05981e-08
0.09625 1.11125 430.993 6.08652e-08
0.11375 1.11125 436.121 7.09974e-08
0.13125 1.11125 441.232 8.0917e-08
0.14875 1.11125 446.324 9.11354e-08
0.16625 1.11125 451.394 1.01228e-07
0.18375 1.11125 456.44 1.11052e-07
0.20125 1.11125 461.461 1.21051e-07
0.21875 1.11125 466.453 1.31174e-07
0.23625 1.11125 471.416 1.41073e-07
0.25375 1.11125 476.347 1.50803e-07
0.27125 1.11125 481.244 1.60633e-07
0.28875 1.11125 486.106 1.70576e-07
0.30625 1.11125 490.931 1.8043e-07
0.32375 1.11125 495.717 1.9009e-07
0.34125 1.11125 500.463 1.99652e-07
0.35875 1.11125 505.167 2.09253e-07
0.37625 1.11125 509.829 2.18914e-07
0.39375 1.11125 514.447 2.28543e-07
0.41125 1.11125 519.019 2.38046e-07
0.42875 1.11125 523.546 2.47404e-07
0.44625 1.11125 528.025 2.5667e-07
0.46375 1.11125 532.456 2.65912e-07
0.48125 1.11125 536.839 2.7516e-07
0.49875 1.11125 541.172 2.84389e-07
0.51625 1.11125 545.455 2.9355e-07
0.53375 1.11125 549.687 3.026e-07
0.55125 1.11125 553.868 3.11524e-07
0.56875 1.11125 557.998 3.20336e-07
0.58625 1.11125 562.076 3.29066e-07
0.60375 1.11125 566.103 3.37742e-07
0.62125 1.11125 570.076 3.46374e-07
0.63875 1.11125 573.998 3.54953e-07
0.65625 1.11125 577.867 3.63461e-07
0.67375 1.11125 581.684 3.71874e-07
0.69125 1.11125 585.449 3.80173e-07
0.70875 1.11125 589.161 3.88351e-07
0.72625 1.11125 592.822 3.9641e-07
0.74375 1.11125 596.43 4.04361e-07
0.76125 1.11125 599.987 4.12216e-07
0.77875 1.11125 603.493 4.19984e-07
0.79625 1.11125 606.947 4.27668e-07
0.81375 1.11125 610.351 4.35267e-07
0.83125 1.11125 613.705 4.42773e-07
0.84875 1.11125 617.009 4.50177e-07
0.86625 1.11125 620.263 4.57469e-07
0.88375 1.11125 623.468 4.64639e-07
0.90125 1.11125 626.625 4.71683e-07
0.91875 1.11125 629.734 4.78597e-07
0.93625 1.11125 632.795 4.85384e-07
0.95375 1.11125 635.809 4.92047e-07
0.97125 1.11125 638.777 4.98587e-07
0.98875 1.11125 641.699 5.0501e-07
1.00625 1.11125 644.576 5.11317e-07
1.02375 1.11125 647.408 5.17508e-07
1.04125 1.11125 650.196 5.23582e-07
1.05875 1.11125 652.94 5.29535e-07
1.07625 1.11125 655.642 5.35364e-07
1.09375 1.11125 658.301 5.41064e-07
1.11125 1.11125 660.918 5.46629e-07
1.12875 1.11125 663.495 5.52058e-07
1.14625 1.11125 666.03 5.57346e-07
1.16375 1.11125 668.526 5.62491e-07
1.18125 1.11125 670.983 5.67493e-07
1.19875 1.11125 673.4 5.72352e-07
1.21625 1.11125 675.78 5.77067e-07
1.23375 1.11125 678.122 5.81639e-07
1.25125 1.11125 680.427 5.8607e-07
1.26875 1.11125 682.696 5.90358e-07
1.28625 1.11125 684.93 5.94506e-07
1.30375 1.11125 687.128 5.98512e-07
1.32125 1.11125 689.291 6.02376e-07
1.33875 1.11125 691.42 6.06097e-07
1.35625 1.11125 693.516 6.09673e-07
1.37375 1.11125 695.579 6.13103e-07
1.39125 1.11125 697.61 6.16384e-07
1.40875 1.11125 699.609 6.19516e-07
1.42625 1.11125 701.576 6.22497e-07
1.44375 1.11125 703.513 6.25324e-07
1.46125 1.11125 705.419 6.27997e-07
1.47875 1.11125 707.296 6.30516e-07
1.49625 1.11125 709.143 6.32878e-07
1.51375 1.11125 710.962 6.35083e-07
1.53125 1.11125 712.753 6.37132e-07
1.54875 1.11125 714.515 6.39023e-07
1.56625 1.11125 716.251 6.40756e-07
1.58375 1.11125 717.959 6.42332e-07
1.60125 1.11125 719.641 6.4375e-07
1.61875 1.11125 721.297 6.4501e-07
1.63625 1.11125 722.927 6.46112e-07
1.65375 1.11125 724.533 6.47057e-07
1.67125 1.11125 726.113 6.47843e-07
1.68875 1.11125 727.669 6.48472e-07
1.70625 1.11125 729.202 6.48942e-07
1.72375 1.11125 730.71 6.49255e-07
1.74125 1.11125 732.196 6.4941e-07
1.75875 1.11125 733.659 6.49407e-07
1.77625 1.11125 735.099 6.49247e-07
1.79375 1.11125 736.517 6.4893e-07
1.81125 1.11125 737.914 6.48456e-07
1.82875 1.11125 739.289 6.47825e-07
1.84625 1.11125 740.643 6.47038e-07
1.86375 1.11125 741.976 6.46095e-07
1.88125 1.11125 743.289 6.44995e-07
1.89875 1.11125 744.582 6.43739e-07
1.91625 1.11125 745.854 6.42327e-07
1.93375 1.11125 747.108 6.40757e-07
1.95125 1.11125 748.342 6.3903e-07
1.96875 1.11125 749.556 6.37144e-07
1.98625 1.11125 750.753 6.35101e-07
2.00375 1.11125 751.93 6.32898e-07
2.02125 1.11125 753.09 6.30537e-07
2.03875 1.11125 754.231 6.28018e-07
2.05625 1.11125 755.354 6.25341e-07
2.07375 1.11125 756.46 6.22508e-07
2.09125 1.11125 757.549 6.19521e-07
2.10875 1.11125 758.62 6.16381e-07
2.12625 1.11125 759.675 6.13091e-07
2.14375 1.11125 760.713 6.09654e-07
2.16125 1.11125 761.734 6.06073e-07
2.17875 1.11125 762.738 6.02349e-07
2.19625 1.11125 763.727 5.98486e-07
2.21375 1.11125 764.699 5.94484e-07
2.23125 1.11125 765.656 5.90344e-07
2.24875 1.11125 766.597 5.86065e-07
2.26625 1.11125 767.522 5.81647e-07
2.28375 1.11125 768.431 5.77087e-07
2.30125 1.11125 769.326 5.72382e-07
2.31875 1.11125 770.205 5.67531e-07
2.33625 1.11125 771.069 5.62532e-07
2.35375 1.11125 771.918 5.57383e-07
2.37125 1.11125 772.752 5.52086e-07
2.38875 1.11125 773.571 5.46644e-07
2.40625 1.11125 774.376 5.4106e-07
2.42375 1.11125 775.166 5.35342e-07
2.44125 1.11125 775.942 5.29497e-07
2.45875 1.11125 776.703 5.23532e-07
2.47625 1.11125 777.45 5.17455e-07
2.49375 1.11125 778.183 5.11269e-07
2.51125 1.11125 778.902 5.04977e-07
2.52875 1.11125 779.606 4.98576e-07
2.54625 1.11125 780.297 4.9206e-07
2.56375 1.11125 780.973 4.85423e-07
2.58125 1.11125 781.636 4.78653e-07
2.59875 1.11125 782.285 4.71746e-07
2.61625 1.11125 782.92 4.64695e-07
2.63375 1.11125 783.541 4.57504e-07
2.65125 1.11125 784.149 4.50183e-07
2.66875 1.11125 784.743 4.42746e-07
2.68625 1.11125 785.324 4.35212e-07
2.70375 1.11125 785.891 4.276e-07
2.72125 1.11125 786.445 4.19922e-07
2.73875 1.11125 786.985 4.12179e-07
2.75625 1.11125 787.513 4.04364e-07
2.77375 1.11125 788.027 3.96454e-07
2.79125 1.11125 788.528 3.88423e-07
2.80875 1.11125 789.016 3.80251e-07
2.82625 1.11125 789.491 3.71929e-07
2.84375 1.11125 789.953 3.63472e-07
2.86125 1.11125 790.402 3.54912e-07
2.87875 1.11125 790.839 3.46295e-07
2.89625 1.11125 791.264 3.37659e-07
2.91375 1.11125 791.676 3.29018e-07
2.93125 1.11125 792.075 3.20347e-07
2.94875 1.11125 792.463 3.11592e-07
2.96625 1.11125 792.838 3.02689e-07
2.98375 1.11125 793.202 2.93608e-07
3.00125 1.11125 793.554 2.84376e-07
3.01875 1.11125 793.895 2.75078e-07
3.03625 1.11125 794.224 2.65811e-07
3.05375 1.11125 794.543 2.56619e-07
3.07125 1.11125 794.85 2.47442e-07
3.08875 1.11125 795.147 2.38142e-07
3.10625 1.11125 795.434 2.2861e-07
3.12375 1.11125 795.711 2.18882e-07
3.14125 1.11125 795.978 2.09144e-07
3.15875 1.11125 796.235 1.99576e-07
3.17625 1.11125 796.484 1.90135e-07
3.19375 1.11125 796.723 1.80545e-07
3.21125 1.11125 796.955 1.70611e-07
3.22875 1.11125 797.178 1.6054e-07
3.24625 1.11125 797.393 1.50735e-07
3.26375 1.11125 797.601 1.41167e-07
3.28125 1.11125 797.802 1.31294e-07
3.29875 1.11125 797.997 1.21006e-07
3.31625 1.11125 798.186 1.10995e-07
3.33375 1.11125 798.369 1.0136e-07
3.35125 1.11125 798.547 9.12145e-08
3.36875 1.11125 798.72 8.08388e-08
3.38625 1.11125 798.889 7.10808e-08
3.40375 1.11125 799.055 6.09145e-08
3.42125 1.11125 799.217 5.04939e-08
3.43875 1.11125 799.377 4.05771e-08
3.45625 1.11125 799.535 3.00747e-08
3.47375 1.11125 799.691 1.98489e-08
3.49125 1.11125 799.846 8.83938e-09
3.50875 1.11125 800 0
-0.00875 1.12875 400 0
0.00875 1.12875 405.108 9.58931e-09
0.02625 1.12875 410.213 2.02735e-08
0.04375 1.12875 415.314 3.05594e-08
0.06125 1.12875 420.408 4.09811e-08
0.07875 1.12875 425.492 5.11022e-08
0.09625 1.12875 430.564 6.14715e-08
0.11375 1.12875 435.622 7.17047e-08
0.13125 1.12875 440.664 8.17232e-08
0.14875 1.12875 445.688 9.20433e-08
0.16625 1.12875 450.69 1.02236e-07
0.18375 1.12875 455.67 1.12159e-07
0.20125 1.12875 460.626 1.22257e-07
0.21875 1.12875 465.554 1.32481e-07
0.23625 1.12875 470.454 1.42479e-07
0.25375 1.12875 475.323 1.52306e-07
0.27125 1.12875 480.16 1.62233e-07
0.28875 1.12875 484.963 1.72276e-07
0.30625 1.12875 489.73 1.82227e-07
0.32375 1.12875 494.46 1.91983e-07
0.34125 1.12875 499.152 2.01641e-07
0.35875 1.12875 503.804 2.11338e-07
0.37625 1.12875 508.415 2.21095e-07
0.39375 1.12875 512.983 2.3082e-07
0.41125 1.12875 517.508 2.40417e-07
0.42875 1.12875 521.988 2.49868e-07
0.44625 1.12875 526.423 2.59227e-07
0.46375 1.12875 530.811 2.68562e-07
0.48125 1.12875 535.153 2.77901e-07
0.49875 1.12875 539.447 2.87222e-07
0.51625 1.12875 543.692 2.96475e-07
0.53375 1.12875 547.888 3.05615e-07
0.55125 1.12875 552.035 3.14627e-07
0.56875 1.12875 556.132 3.23527e-07
0.58625 1.12875 560.179 3.32345e-07
0.60375 1.12875 564.176 3.41107e-07
0.62125 1.12875 568.122 3.49824e-07
0.63875 1.12875 572.017 3.5849e-07
0.65625 1.12875 575.861 3.67082e-07
0.67375 1.12875 579.655 3.75578e-07
0.69125 1.12875 583.397 3.8396e-07
0.70875 1.12875 587.089 3.92219e-07
0.72625 1.12875 590.73 4.00359e-07
0.74375 1.12875 594.321 4.0839e-07
0.76125 1.12875 597.861 4.16323e-07
0.77875 1.12875 601.351 4.24167e-07
0.79625 1.12875 604.791 4.31928e-07
0.81375 1.12875 608.182 4.39603e-07
0.83125 1.12875 611.524 4.47184e-07
0.84875 1.12875 614.817 4.54662e-07
0.86625 1.12875 618.062 4.62026e-07
0.88375 1.12875 621.258 4.69268e-07
0.90125 1.12875 624.407 4.76382e-07
0.91875 1.12875 627.509 4.83365e-07
0.93625 1.12875 630.565 4.9022e-07
0.95375 1.12875 633.574 4.96948e-07
0.97125 1.12875 636.538 5.03554e-07
0.98875 1.12875 639.457 5.10041e-07
1.00625 1.12875 642.331 5.16411e-07
1.02375 1.12875 645.161 5.22664e-07
1.04125 1.12875 647.948 5.28798e-07
1.05875 1.12875 650.692 5.3481e-07
1.07625 1.12875 653.394 5.40697e-07
1.09375 1.12875 656.054 5.46454e-07
1.11125 1.12875 658.673 5.52075e-07
1.12875 1.12875 661.251 5.57558e-07
1.14625 1.12875 663.789 5.62898e-07
1.16375 1.12875 666.288 5.68095e-07
1.18125 1.12875 668.748 5.73147e-07
1.19875 1.12875 671.17 5.78054e-07
1.21625 1.12875 673.554 5.82815e-07
1.23375 1.12875 675.902 5.87433e-07
1.25125 1.12875 678.212 5.91908e-07
1.26875 1.12875 680.487 5.9624e-07
1.28625 1.12875 682.726 6.00429e-07
1.30375 1.12875 684.931 6.04475e-07
1.32125 1.12875 687.101 6.08377e-07
1.33875 1.12875 689.237 6.12135e-07
1.35625 1.12875 691.341 6.15746e-07
1.37375 1.12875 693.411 6.1921e-07
1.39125 1.12875 695.45 6.22525e-07
1.40875 1.12875 697.457 6.25688e-07
1.42625 1.12875 699.433 6.28698e-07
1.44375 1.12875 701.378 6.31554e-07
1.46125 1.12875 703.293 6.34254e-07
1.47875 1.12875 705.179 6.36797e-07
1.49625 1.12875 707.036 6.39182e-07
1.51375 1.12875 708.864 6.4141e-07
1.53125 1.12875 710.664 6.43479e-07
1.54875 1.12875 712.436 6.45389e-07
1.56625 1.12875 714.182 6.47139e-07
1.58375 1.12875 715.9 6.48731e-07
1.60125 1.12875 717.592 6.50163e-07
1.61875 1.12875 719.259 6.51436e-07
1.63625 1.12875 720.899 6.52549e-07
1.65375 1.12875 722.515 6.53503e-07
1.67125 1.12875 724.107 6.54297e-07
1.68875 1.12875 725.674 6.54932e-07
1.70625 1.12875 727.217 6.55407e-07
1.72375 1.12875 728.736 6.55722e-07
1.74125 1.12875 730.233 6.55879e-07
1.75875 1.12875 731.707 6.55876e-07
1.77625 1.12875 733.159 6.55715e-07
1.79375 1.12875 734.588 6.55394e-07
1.81125 1.12875 735.996 6.54916e-07
1.82875 1.12875 737.383 6.54279e-07
1.84625 1.12875 738.748 6.53484e-07
1.86375 1.12875 740.093 6.52531e-07
1.88125 1.12875 741.418 6.51421e-07
1.89875 1.12875 742.722 6.50152e-07
1.91625 1.12875 744.007 6.48726e-07
1.93375 1.12875 745.272 6.4714e-07
1.95125 1.12875 746.518 6.45396e-07
1.96875 1.12875 747.745 6.43492e-07
1.98625 1.12875 748.954 6.41428e-07
2.00375 1.12875 750.143 6.39203e-07
2.02125 1.12875 751.315 6.36819e-07
2.03875 1.12875 752.469 6.34274e-07
2.05625 1.12875 753.605 6.31571e-07
2.07375 1.12875 754.723 6.2871e-07
2.09125 1.12875 755.825 6.25693e-07
2.10875 1.12875 756.909 6.22521e-07
2.12625 1.12875 757.976 6.19199e-07
2.14375 1.12875 759.027 6.15728e-07
2.16125 1.12875 760.061 6.12111e-07
2.17875 1.12875 761.079 6.0835e-07
2.19625 1.12875 762.08 6.04448e-07
2.21375 1.12875 763.066 6.00406e-07
2.23125 1.12875 764.036 5.96225e-07
2.24875 1.12875 764.99 5.91904e-07
2.26625 1.12875 765.929 5.87441e-07
2.28375 1.12875 766.852 5.82836e-07
2.30125 1.12875 767.76 5.78084e-07
2.31875 1.12875 768.653 5.73185e-07
2.33625 1.12875 769.532 5.68136e-07
2.35375 1.12875 770.395 5.62936e-07
2.37125 1.12875 771.243 5.57586e-07
2.38875 1.12875 772.077 5.5209e-07
2.40625 1.12875 772.897 5.4645e-07
2.42375 1.12875 773.702 5.40676e-07
2.44125 1.12875 774.492 5.34772e-07
2.45875 1.12875 775.269 5.28748e-07
2.47625 1.12875 776.031 5.2261e-07
2.49375 1.12875 776.78 5.16363e-07
2.51125 1.12875 777.514 5.10007e-07
2.52875 1.12875 778.234 5.03543e-07
2.54625 1.12875 778.941 4.96962e-07
2.56375 1.12875 779.634 4.90258e-07
2.58125 1.12875 780.313 4.83422e-07
2.59875 1.12875 780.979 4.76445e-07
2.61625 1.12875 781.631 4.69324e-07
2.63375 1.12875 782.27 4.62062e-07
2.65125 1.12875 782.895 4.54668e-07
2.66875 1.12875 783.507 4.47157e-07
2.68625 1.12875 784.106 4.39548e-07
2.70375 1.12875 784.691 4.3186e-07
2.72125 1.12875 785.264 4.24105e-07
2.73875 1.12875 785.823 4.16286e-07
2.75625 1.12875 786.37 4.08392e-07
2.77375 1.12875 786.904 4.00403e-07
2.79125 1.12875 787.424 3.92293e-07
2.80875 1.12875 787.933 3.84039e-07
2.82625 1.12875 788.428 3.75635e-07
2.84375 1.12875 788.911 3.67093e-07
2.86125 1.12875 789.382 3.58448e-07
2.87875 1.12875 789.84 3.49745e-07
2.89625 1.12875 790.286 3.41023e-07
2.91375 1.12875 790.721 3.32296e-07
2.93125 1.12875 791.143 3.23539e-07
2.94875 1.12875 791.553 3.14696e-07
2.96625 1.12875 791.952 3.05705e-07
2.98375 1.12875 792.34 2.96533e-07
3.00125 1.12875 792.716 2.87209e-07
3.01875 1.12875 793.081 2.77818e-07
3.03625 1.12875 793.435 2.68459e-07
3.05375 1.12875 793.779 2.59176e-07
3.07125 1.12875 794.112 2.49907e-07
3.08875 1.12875 794.435 2.40515e-07
3.10625 1.12875 794.748 2.30888e-07
3.12375 1.12875 795.052 2.21063e-07
3.14125 1.12875 795.346 2.11228e-07
3.15875 1.12875 795.631 2.01565e-07
3.17625 1.12875 795.907 1.92029e-07
3.19375 1.12875 796.175 1.82343e-07
3.21125 1.12875 796.434 1.72311e-07
3.22875 1.12875 796.686 1.62139e-07
3.24625 1.12875 796.93 1.52237e-07
3.26375 1.12875 797.168 1.42573e-07
3.28125 1.12875 797.399 1.32602e-07
3.29875 1.12875 797.623 1.22212e-07
3.31625 1.12875 797.842 1.12101e-07
3.33375 1.12875 798.056 1.0237e-07
3.35125 1.12875 798.264 9.21232e-08
3.36875 1.12875 798.469 8.16442e-08
3.38625 1.12875 798.669 7.17889e-08
3.40375 1.12875 798.866 6.15214e-08
3.42125 1.12875 799.059 5.0997e-08
3.43875 1.12875 799.25 4.09814e-08
3.45625 1.12875 799.44 3.03744e-08
3.47375 1.12875 799.627 2.00467e-08
3.49125 1.12875 799.814 8.92749e-09
3.50875 1.12875 800 0
-0.00875 1.14625 400 0
0.00875 1.14625 405.038 9.68134e-09
0.02625 1.14625 410.074 2.04681e-08
0.04375 1.14625 415.105 3.08527e-08
0.06125 1.14625 420.13 4.13744e-08
0.07875 1.14625 425.145 5.15926e-08
0.09625 1.14625 430.149 6.20615e-08
0.11375 1.14625 435.14 7.23928e-08
0.13125 1.14625 440.115 8.25074e-08
0.14875 1.14625 445.072 9.29267e-08
0.16625 1.14625 450.009 1.03217e-07
0.18375 1.14625 454.925 1.13235e-07
0.20125 1.14625 459.817 1.23431e-07
0.21875 1.14625 464.683 1.33752e-07
0.23625 1.14625 469.522 1.43846e-07
0.25375 1.14625 474.331 1.53767e-07
